,asin,product_name,product_rating,product_rate_count,category,description
271,B01DP5JHHI,AudioQuest DragonFly Black v1.5 Plug-in USB DAC + Preamp + Headphone Amp,4.4 out of 5 stars,784 ratings,"['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'Headphone Accessories', 'Amps']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
272,B01EYZO01Q,Tangent Ripple Grading Panel,4.1 out of 5 stars,14 ratings,"['Electronics', 'Computers & Accessories', 'Monitors']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
273,B017VHYL72,Josi Minea 2.5mm Male to 3.5mm Female Audio Adapter Converter Headphone Earphone Headset 3 Ring Jack - Stereo or Mono,3.2 out of 5 stars,87 ratings,"['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'Headphone Accessories', 'Adapters']","['New 2.5mm Male to 3.5mm Female Audio Headphone Adapter', 'Connector Plug Provides Great Clear Audio Quality', 'Adapter provides stereo/mono capabilities to convert your 3.5mm headset', 'Converter lets you use the 3.5mm earphones with phones that have 2.5mm jack']"
274,B01CTQ5TKI,LG HBS-910 Tone Infinim Bluetooth Stereo Headset - Retail Packaging - Rose Gold,4.0 out of 5 stars,"2,079 ratings","['Electronics', 'Headphones']","['No deductibles or added costs. Parts, labor and shipping included.', ""Drops, spills and cracked screens covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
275,B01H2ZDAJI,0,0,0,0,0
276,B01F5AAA2M,GinTai DC Power Jack Harness Replacement for Dell Inspiron 11 3148 JDX1R 13-7347 13-7348 13-7352 13-7353 13-7359 P57G 13-7000,4.0 out of 5 stars,41 ratings,"['Electronics', 'Computers & Accessories', 'Computer Components', 'Laptop Replacement Parts']","['Make sure this fits\nby entering your model number.', '100% Brand new and high quality.', 'Jack as the picture, cable length: 1.25 Inch.', 'Please check both the model and pictures before purchase. If you want to use the part on other model that not included in our product description, please contact GinTai customer service to help you confirm.', 'Special skill and techniques required for proper installation. Please make sure you are purchasing from GinTai。', '[Bulk Order] - We have more than 10,000 inventory of this item, please feel free to contact us if you need to place bulk order, we will give you best wholesale price.']"
277,B0191ETJU2,"Fintie Rotating Case for iPad Pro 12.9 (2nd Gen) 2017 / iPad Pro 12.9 (1st Gen) 2015-360 Degree Rotating Stand Case with Smart Protective Cover Auto Sleep/Wake, Purple",4.4 out of 5 stars,"1,240 ratings","['Electronics', 'Computers & Accessories', 'Tablet Accessories', 'Bags, Cases & Sleeves', 'Cases']","['Make sure this fits\nby entering your model number.', 'Specifically designed for Apple iPad Pro 12.9 (1st Gen 2015) / iPad Pro 12.9 (2nd Gen 2017), Model Number: A1584/A1652, A1670/A1671, NOT fit for Apple iPad Pro 12.9 (3rd Gen 2018).', 'Rotating structure in the case for flexible landscape and portrait viewing. Automatically wakes or puts your device to sleep.', 'Dual Layer hard interior cover and premium synthetic leather exterior perfectly protects the device against scratches.', 'Snap-n-Roll Design-easily snaps into mount (simply snap on left side first, then right side).', 'Elastic band holds iPad closed securely while on the go. Available in a variety of bright and fun colors. This product is covered by one or more of the following US Patent Nos. 8,746,449; 8,783,458; 9,170,611; 10,139,861.']"
278,B01HCKOXXK,0,0,0,0,0
279,B01ACD3FS8,Custom Accessories 18003 12V Dual USB Under Dash Mount,4.3 out of 5 stars,102 ratings,"['Electronics', 'GPS, Finders & Accessories', 'GPS System Accessories', 'Vehicle Mounts']","['Make sure this fits\nby entering your model number.', 'DUAL CAR CHARGER: This dual power block chargers multiple devices at once and fits perfectly under the dash for quick installation. Compatible with smartphones, tablets & otehr USB devices.', 'USB & 12V PHONE CHARGER: The phone charger for cars features a built-in automatic overload reset system to protect charging devices.', 'CAR CHARGERS: Keep smartphones, tablets, chargeable toys, & other devices charged with a variety of car charging ports and cords that support USB, auxillary & 12V devices.', 'INTERIOR & EXTERIOR CAR ACCESSORIES: We provide you with plenty of car auto accessories to customize your vehicle. Check out our floor mats, deer alerts, phone cup holders, chargers Bluetooth speakers & more!', 'AFTERMARKET ACCESSORIES: Our mission at Custom Accessories is to offer automotive accessories from industry leading brands. Feel excited about your vehicle with ArmorAll, Pennzoil, Realtree Xtra & more.']"
280,B01EG8K9U2,"Okra Universal Tablet Car Headrest Grip Mount Center Holder, with 360 Degree Rotation- for Apple iPad, Samsung Galaxy Tab and All Tablets up to 11 Inch",4.1 out of 5 stars,204 ratings,"['Electronics', 'Computers & Accessories', 'Tablet Accessories', 'Mounts']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
281,B01H3I9QUG,Wearlizer Compatible with Fitbit Charge 3 Bands and Charge 3 SE for Women Metal Replacement Charge 3 hr Band Strap with Bling Rhinestone Bracelet Bangle (Black-),4.5 out of 5 stars,138 ratings,"['Electronics', 'Wearable Technology', 'Accessories', 'Arm & Wristband Accessories']","['Size --Compatible with Fitbit Charge 3 Smart watch tracker / Charge 3 SE Special Edition Rose Gold Watch ,Wrist Size 5-8.6 inch.This band can be adjusted by removing the links. No tool is needed,easy to take on / off.', 'Elegant Looking --Beautiful fashion bracelet design with sparkle rhinestones, luxury and jewelry looking£¬elegant and light to compliment a svelte wrist.It makes your charge so attractive in your life.Brings you lots of compliments .', 'High Quality --Carved from premium metal, prevents skin from irritation, soft, lightweight and durable, very comfortable to wear.', ""Gift Choice --Wearlizer Charge 3 band perfect for a great gift choice for Wedding, Birthday, Valentines' day, Mothers' day, Christmas, Thanksgiving Day etc .It is also perfect for most occasions, such as working, shopping, date, etc."", 'Warranty --Please CONTACT US at the first time if you get problem with the Charge 3 bangle.1 year warranty for replacement or full refund without return this Charge 3 replacement bands.']"
282,B01FJQGCAG,"CableCreation 3-Port USB 3.0 Data Hub with Ethernet Port, Supporting 10/100/1000 Mbps USB to RJ45 Gigabit Aluminum Case, Rose Gold",4.3 out of 5 stars,111 ratings,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'USB Hubs']","['Make sure this fits\nby entering your model number.', 'Big Expansion: turn a single USB port into 3 with Gigabit Ethernet port. Expand utilities with keyboard, mouse, flash drive and other USB based peripherals.USB to Ethernet port allows connection to a computer without a RJ45 port.', 'Super Speed: built-in with Realtek chipset, USB 3.0 provides a fast data transfer rate up to 5 Gbps, and access to the web at speed up to 1 Gbps through the Ethernet port.', 'Universal Compatibility: compatible with all Windows, Mac, Linux systems. USB Flash Drives, Keyboard, USB hard driver etc, Backward compatible USB 2.0 / 1.1. Backward compatible USB 2.0 / 1.1. Plug-n-Play, no drivers required.', '▶ Please Note: 1. not recommended for charging; 2.not recommended wireless devices due to possible USB 3.0 radio frequency interference; 3. when you attach an external hard drive to the hub,do not attach other devices to it and plug the hub to a USB 3.0 port for sufficient power supply.', 'Small and Durable: quality aluminium alloy shell, two-tone black and white braided jacket,gold plated connector not only gives a top grade fashionable look, but also ensure long life and superior performance.']"
283,B01EYEG5E2,TNP Universal Power Extension Cord Cable Strip (1FT)(5 Pack) - NEMA 5-15R to NEMA 5-15P Wire Connector Socket Plug Jack Outlet Power Strip Liberator Space Port Saver Extender - Black,4.5 out of 5 stars,48 ratings,"['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'Cables & Interconnects', 'Power Cables']","['Make sure this fits\nby entering your model number.', 'Saves space and conveniently connects large power adapters so you can maximize all your power strip bar, UPS surge protector or wall outlets; Extend power for most models of a desktop PC computer, laptop notebook, scanner, printer, LED TV monitor, projector, powered speakers, laser printer, Sony PlayStation PS3 PS4, XBox One 360 and more that have a removable power cord and use the 3-pin shroud power connector', 'Maximize the usage of power strips and wall outlets by eliminating the issue of large and bulky plugs through short and simple expansion; This outlet saver power extension cord is designed to work with power transformers, computers, monitors, scanners, printers, and other devices that use the 3-pin male-to-female shroud power connector', 'This power extension cord features the NEMA 5/15P (standard three prong power plug) to a NEMA 5/15R (female) power plug. Female to male cable connects from your equipment socket to a standard 3 pronged AC outlet receptacle', 'Female to male cable connects from your equipment socket to a standard 3 pronged AC outlet receptacle; The female connector plugs directly into the device while the male connector plugs into a standard outlet wall plug', 'Fully molded design for high performance, reliable, resilient, maximum safety, durability, dependability and long life']"
284,B017Z5K8D6,Gigabyte Video Card Graphics Cards GV-R523D3-1GL REV2.0,4.1 out of 5 stars,21 ratings,"['Electronics', 'Computers & Accessories', 'Computer Components', 'Internal Components', 'Graphics Cards']","['Make sure this fits\nby entering your model number.', 'Chipset: AMD Radeon R5 230', 'Core Clock: 625 MHz', 'Video Memory: 1GB DDR3', 'Memory Clock: 1066 MHz', 'Memory Interface: 64-bit', 'Connectors: VGA, DVI-D Dual Link, HDMI', 'System power supply requirement: 400Watt']"
285,B017YEA6QW,"AmazonBasics Lightning to USB A Cable - MFi Certified iPhone Charger - Black, 3-Foot, 2-Pack",3.9 out of 5 stars,"30,069 ratings","['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Cables & Interconnects', 'Lightning Cables']","['Apple MFi certified charging and syncing cable for your Apple devices', 'Apple MFi certification ensures complete charge and sync compatibility with iPhone X / 8 Plus / 8 / 7 Plus / 7 / 6s Plus / 6s / 6 Plus / 6 / 5s / 5c / 5 / iPad Pro / iPad Air / Air 2 / iPad mini / mini 2 / mini 4 / iPad 4th gen / iPod Touch 5th gen / iPod nano 7th gen and Beats Pill+', 'Connects to your iPhone, iPad, or iPod with Lightning Connector and charges/syncs by connecting the USB connector into your wall charger or computer', 'Compact Lightning Connector head works with nearly all cases', 'An additional layer of protection has been added to the Lightning and USB ends to improve durability and reduce fraying; Cables have been tested to bend 95-degrees 4,000 times', 'Backed by an AmazonBasics 1-Year Limited Warranty']"
286,B018K5EJCQ,"iClever Bluetooth Keyboard with 3-Color Backlight, Bluetooth 5.1 Multi-Device Keyboard with Aluminum Alloy Base Wireless Keyboardfor iOS Windows Android Tablets, Smartphones, Laptops, PC and More",4.2 out of 5 stars,734 ratings,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Keyboards, Mice & Accessories', 'Keyboards']","['Make sure this fits\nby entering your model number.', 'TRI-FOLDING KEYBOARD: Foldable full standard-size keys deliver user-friendly typing experience. Tri-folding design for easy carrying', 'iOS, WINDOWS & ANDROID COMPATIBILITY:Built-in Broadcom BluetoothiClever Ultra Slim Tri-folding Bluetooth Keyboard with LED Backlight Better Your Trip with Stable Connection and Quick Response, for Both Big and Small Fingers Full-size Bluetooth Keyboard Equipped with full standard-size keys, you can fast adapt to this new keyboard for fluent and comfortable typin module with an operating range of 10 meters for iOS Windows Android Smartphone PC Tablet', 'WIRELESS & WIRED MODES: Easily connect both your wireless device and your PC with the keyboard simultaneously and switch between them with ease. Sync Up to 3 Devices', 'COLOR-CHANGING BACKLIT: Users can select colors from red, blue, or green, at two different brightness levels. Easy to see the keys in various situations, even in a dimly-lit room, a dark airplane cabin or any other occasions', 'ERGONOMIC & DURABLE DESIGN: Aircraft-grade aluminum alloy texture for superior durability. 2 balance stands keep the keyboard balanced for a better typing experience']"
287,B019EXSSBG,"CORSAIR Hydro Series H100i v2 AIO Liquid CPU Cooler, 240mm Radiator, Dual 120mm PWM Fans, Advanced RGB Lighting and Fan Software Control",3.7 out of 5 stars,"1,478 ratings","['Electronics', 'Computers & Accessories', 'Computer Components', 'Internal Components', 'Fans & Cooling', 'Water Cooling Systems']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
288,B018I4BPNU,Esky [Upgraded Version] Portable Emergency Weather Radio Hand Crank Self Powered AM/FM/NOAA Solar Radios with 3 LED Flashlight 1000mAh Power Bank Phone Charger (Red),4.2 out of 5 stars,"1,131 ratings","['Electronics', 'Portable Audio & Video', 'Radios', 'Weather Radios']","['USB, Solar, and Manual Charging: No electricity? No worries. Thanks to its 3 charging methods, the Rechargeable Radio is always ready to go! The powerful 1000mAh battery can be charged via a USB cable, the solar panel, or the hand crank', 'Bring Electronics Back to Life: A dead phone can be life threatening. Don’t let your phone die when you need it most! Simply plug your phone or other small electronics into the USB port of this emergency kit for some extra juice', 'Designed with Extremes in Mind: Hurricanes, tornadoes, rainstorms, fires, and more— the Esky Weather Radio will keep your family safe through it all. The rugged design is both durable and water-resistant, and can withstand even the harshest of conditions', 'Ultra Bright Light: Don’t let the dark get you down. The 140 lumen built-in flashlight will cut through the blackness and maximize visibility', 'Portable Radio On the Go: This lightweight AM/FM/NOAA radio is a hassle-free way to listen to important weather or news updates. Keep it in your trunk, your suitcase, or carry it by hand with the attached lanyard. It’s even small enough to fit in your pocket']"
289,B01EMINIWW,"Anker Powerline USB-C to USB-C 2.0 Cable(6 ft), Power Delivery PD Charging for Apple MacBook, Huawei Matebook, iPad Pro 2018, Chromebook, Pixel, Switch, and More Type-C Devices/Laptops",4.4 out of 5 stars,358 ratings,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Cables & Interconnects', 'USB Cables']","['The Anker Advantage: Join the 10 million+ powered by our leading technology.', 'Power Delivery: Supports high-speed charging for any USB-C phone, tablet or laptop, including the 2015 MacBook (12-inch).', 'Unmatched Durability: Built with aramid fiber reinforcement to offer unmatched durability. Lasts more than 5X longer than other cables.', 'USB-C Syncing: Transfer data between multiple USB-C devices such as the new MacBook and ChromeBook Pixel (480 Mbps).', 'What You Get: Anker PowerLine USB-C to USB-C 2.0 Cable (6ft), welcome guide, a hassle-free LIFETIME WARRANTY and friendly customer service.']"
